task_id,stable_id,label,roles,capabilities,route,component,read_write,control_type,method,handler_endpoint,confirmation_required,idempotency_required,audit_required,audit_event,provider_mode,required_readiness,current_audit_state,owner,positive_tests,negative_tests
OPS-06,student.view,Student Portal,student,student:dashboard:read,/app/student,StudentPortalFeature,read,route,GET,/api/v1/portals/student/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Student Portal completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Student Portal is denied without state mutation. || OPS-06 negative: offline/session-expired use of Student Portal does not leak or duplicate protected state.
OPS-06,student.retry,Retry,student,student:dashboard:read,/app/student,PortalState,read,button,GET,/api/v1/portals/student/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Retry completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Retry is denied without state mutation. || OPS-06 negative: offline/session-expired use of Retry does not leak or duplicate protected state.
OPS-06,student.class.launch,Launch,student,student:class:launch,/app/student,ClassSummary,write,button,POST,/api/v1/portals/student/classes/:classKey/launch,false,false,true,,provider_off,ready,unavailable,classes,OPS-06 positive: Launch completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Launch is denied without state mutation. || OPS-06 negative: offline/session-expired use of Launch does not leak or duplicate protected state.
OPS-06,student.library.open,Open library item,student,student:content:open,/app/student,ContentList,read,button,POST,/api/v1/content/library/:itemKey/open,false,false,false,,provider_off,ready,unavailable,content,OPS-06 positive: Open library item completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open library item is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open library item does not leak or duplicate protected state.
OPS-06,student.review.open,Open review sheet,student,student:content:open,/app/student,ContentList,read,button,POST,/api/v1/content/library/:itemKey/open,false,false,false,,provider_off,ready,unavailable,content,OPS-06 positive: Open review sheet completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open review sheet is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open review sheet does not leak or duplicate protected state.
OPS-06,student.progress.view,Progress,student,student:dashboard:read,/app/student,ProgressSummaryView,read,region,GET,/api/v1/portals/student/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Progress completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Progress is denied without state mutation. || OPS-06 negative: offline/session-expired use of Progress does not leak or duplicate protected state.
OPS-06,student.rewards.view,Rewards,student,rewards:read,/app/student,ProgressSummaryView,read,region,GET,/api/v1/portals/student/dashboard,false,false,false,,not_applicable,ready,found,portals,OPS-06 positive: Rewards completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Rewards is denied without state mutation. || OPS-06 negative: offline/session-expired use of Rewards does not leak or duplicate protected state.
OPS-06,student.question.input,Ask a question,student,questions:create,/app/student,LearnerQuestionForm,write,textarea,CLIENT,form.question,false,false,false,,not_applicable,ready,missing,questions,OPS-06 positive: Ask a question completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Ask a question is denied without state mutation. || OPS-06 negative: offline/session-expired use of Ask a question does not leak or duplicate protected state.
OPS-06,student.question.submit,Submit question,student,questions:create,/app/student,LearnerQuestionForm,write,submit,POST,/api/v1/portals/student/questions,false,true,true,learner_question_received,provider_off,ready,missing,questions,OPS-06 positive: Submit question completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Submit question is denied without state mutation. || OPS-06 negative: offline/session-expired use of Submit question does not leak or duplicate protected state.
OPS-06,student.support.open,Technical help,student,support:create,/app/student,SupportRequestForm,write,button,POST,/api/v1/portals/student/support/requests,false,true,true,subscriber_support_received,provider_off,ready,unavailable,support,OPS-06 positive: Technical help completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Technical help is denied without state mutation. || OPS-06 negative: offline/session-expired use of Technical help does not leak or duplicate protected state.
OPS-06,shell.owner.home,Home,owner,authenticated:navigation,*protected,AppShell,read,link,GET,/app/dashboard,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Home completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Home is denied without state mutation. || OPS-06 negative: offline/session-expired use of Home does not leak or duplicate protected state.
OPS-06,shell.owner.nav_open,Open navigation,owner,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.openNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Open navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open navigation does not leak or duplicate protected state.
OPS-06,shell.owner.nav_close,Close navigation,owner,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.closeNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Close navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Close navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Close navigation does not leak or duplicate protected state.
OPS-06,shell.admin.home,Home,admin,authenticated:navigation,*protected,AppShell,read,link,GET,/app/dashboard,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Home completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Home is denied without state mutation. || OPS-06 negative: offline/session-expired use of Home does not leak or duplicate protected state.
OPS-06,shell.admin.nav_open,Open navigation,admin,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.openNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Open navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open navigation does not leak or duplicate protected state.
OPS-06,shell.admin.nav_close,Close navigation,admin,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.closeNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Close navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Close navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Close navigation does not leak or duplicate protected state.
OPS-06,shell.parent.home,Home,parent,authenticated:navigation,*protected,AppShell,read,link,GET,/app/parent,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Home completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Home is denied without state mutation. || OPS-06 negative: offline/session-expired use of Home does not leak or duplicate protected state.
OPS-06,shell.parent.nav_open,Open navigation,parent,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.openNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Open navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open navigation does not leak or duplicate protected state.
OPS-06,shell.parent.nav_close,Close navigation,parent,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.closeNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Close navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Close navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Close navigation does not leak or duplicate protected state.
OPS-06,shell.student.home,Home,student,authenticated:navigation,*protected,AppShell,read,link,GET,/app/student,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Home completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Home is denied without state mutation. || OPS-06 negative: offline/session-expired use of Home does not leak or duplicate protected state.
OPS-06,shell.student.nav_open,Open navigation,student,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.openNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Open navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Open navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Open navigation does not leak or duplicate protected state.
OPS-06,shell.student.nav_close,Close navigation,student,authenticated:navigation,*protected,AppShellDrawer,read,button,CLIENT,appShell.closeNavigation,false,false,false,,not_applicable,ready,found,app-shell,OPS-06 positive: Close navigation completes through the declared handler and persisted state matches the UI.,OPS-06 negative: unauthorized or invalid use of Close navigation is denied without state mutation. || OPS-06 negative: offline/session-expired use of Close navigation does not leak or duplicate protected state.
